Name,Category,Rarity,SKU ID,Price
Air Door (Pirate Flag Foil) (JP),PRB01 - One Piece Card the Best,UC,OP03-094,CA$3.49
Kiwi & Mozu (JP),Pillars of Strength,C,OP03-061,CA$3.09
Fiery Doll (JP),Pillars of Strength,C,OP03-019,CA$3.09
Fossa (JP),Pillars of Strength,C,OP03-010,CA$3.09
Buggy (JP),Pillars of Strength,C,OP03-032,CA$3.09
Usopp's Rubber Band of Doom!!! (JP),Pillars of Strength,C,OP03-054,CA$3.91
Brannew (Full Art) (JP),PRB01 - One Piece Card the Best,R,OP03-089,CA$5.87
Six King Pistol (JP),Pillars of Strength,R,OP03-097,CA$3.91
Nami (JP),Pillars of Strength,L,OP03-040,CA$3.91
Soap Sheep (JP),Pillars of Strength,C,OP03-095,CA$3.09
Charlotte Opera (JP),Pillars of Strength,C,OP03-106,CA$3.09
Paulie (Alternate Art) (JP),Pillars of Strength,SR,OP03-066,CA$13.70
Genzo (JP),Pillars of Strength,C,OP03-046,CA$3.09
Speed Jil (JP),Pillars of Strength,C,OP03-006,CA$3.21
Flame Emperor (JP),Pillars of Strength,R,OP03-016,CA$3.49
Haruta (JP),Pillars of Strength,C,OP03-009,CA$3.09
Out-of-the-Bag (JP),Pillars of Strength,C,OP03-036,CA$3.09
Deathly Poison Gas Bomb MH5 (JP),Pillars of Strength,R,OP03-038,CA$3.21
Chimney & Gonbe (JP),Pillars of Strength,C,OP03-065,CA$3.09
Charlotte Praline (JP),Pillars of Strength,C,OP03-111,CA$3.49
Pearl (JP),Pillars of Strength,C,OP03-031,CA$3.21
Jerry (JP),Pillars of Strength,C,OP03-084,CA$3.09
Charlotte Chiffon (JP),Pillars of Strength,C,OP03-109,CA$3.09
Tooth Attack (JP),Pillars of Strength,C,OP03-037,CA$3.09
Camie (JP),Pillars of Strength,C,OP03-101,CA$3.09
Momoo (JP),Pillars of Strength,C,OP03-035,CA$3.21
Enies Lobby (JP),Pillars of Strength,C,OP03-098,CA$3.49
Buggy (JP),Pillars of Strength,UC,OP03-008,CA$4.47
Thunder Bolt (Full Art) (JP),PRB01 - One Piece Card the Best,C,OP03-121,CA$5.31
Minozebra (JP),Pillars of Strength,C,OP03-068,CA$3.09
Gaimon (JP),Pillars of Strength,C,OP03-043,CA$3.21
Vergo (Full Art) (JP),PRB01 - One Piece Card the Best,UC,OP03-079,CA$9.50
Charlotte Katakuri (JP),Pillars of Strength,L,OP03-099,CA$4.47
Blueno (JP),Pillars of Strength,R,OP03-090,CA$3.91
Alvida (JP),Pillars of Strength,C,OP03-023,CA$3.21
Kuro (Alternate Art) (JP),Pillars of Strength,L,OP03-021,CA$16.48
Galley-La Company (JP),Pillars of Strength,C,OP03-075,CA$3.09
Gin (JP),Pillars of Strength,R,OP03-024,CA$3.21
Shirahoshi (CS 2024 Celebration Pack),One Piece Promotion Cards,UC,OP03-116,CA$14.74
Sham (JP),Pillars of Strength,C,OP03-027,CA$3.09
Charlotte Linlin (JP),Pillars of Strength,L,OP03-077,CA$3.09
Jabra (JP),Pillars of Strength,C,OP03-085,CA$3.91
Merry (JP),Pillars of Strength,C,OP03-052,CA$3.09
Yosaku & Johnny (JP),Pillars of Strength,C,OP03-053,CA$3.09
Nero (JP),Pillars of Strength,C,OP03-087,CA$3.09
Shirahoshi,Pillars of Strength Pre-Release Cards,UC,OP03-116,CA$6.79
Gum-Gum Giant Gavel (Full Art) (JP),PRB01 - One Piece Card the Best,C,OP03-055,CA$5.87
Three Thousand Worlds (Judge Pack Vol. 2),One Piece Promotion Cards,PR,OP03-057,CA$0.81
Kokoro (JP),Pillars of Strength,R,OP03-062,CA$3.21
Corgy (JP),Pillars of Strength,C,OP03-083,CA$3.21
Striker,Pillars of Strength Pre-Release Cards,C,OP03-020,CA$2.26
Minorhinoceros (JP),Pillars of Strength,C,OP03-069,CA$3.09
Tilestone (JP),Pillars of Strength,C,OP03-064,CA$3.09
Bell-mere (JP),Pillars of Strength,R,OP03-051,CA$3.21
Helmeppo (JP),Pillars of Strength,C,OP03-091,CA$3.09
Buzz Cut Mochi (JP),Pillars of Strength,R,OP03-119,CA$3.21
Hull Dismantler Slash (JP),Pillars of Strength,C,OP03-073,CA$3.21
Nojiko (JP),Pillars of Strength,UC,OP03-048,CA$5.31
Gin (Alternate Art) (JP),Pillars of Strength,R,OP03-024,CA$8.10
Tropical Torment (JP),Pillars of Strength,C,OP03-120,CA$3.09
Air Door (Full Art) (JP),PRB01 - One Piece Card the Best,UC,OP03-094,CA$5.87
Sogeking (Manga) (JP),PRB01 - One Piece Card the Best,SEC,OP03-122,CA$0.00
Iceburg (Alternate Art) (JP),Pillars of Strength,L,OP03-058,CA$20.67
Arlong (JP),Pillars of Strength,L,OP03-022,CA$3.09
Fukurou,Pillars of Strength Pre-Release Cards,UC,OP03-088,CA$4.86
Jango (JP),Pillars of Strength,R,OP03-028,CA$3.21
Streusen (JP),Pillars of Strength,R,OP03-115,CA$3.09
Spandam (Alternate Art) (JP),Pillars of Strength,R,OP03-086,CA$26.54
Cross Fire (JP),Pillars of Strength,UC,OP03-017,CA$3.21
Shirahoshi (ST15 - ST20 Release Event Pack),One Piece Promotion Cards,UC,OP03-116,CA$0.67
Adio (JP),Pillars of Strength,UC,OP03-002,CA$3.09
Rob Lucci (JP),Pillars of Strength,L,OP03-076,CA$3.09
Monkey.D.Garp (JP),Pillars of Strength,UC,OP03-014,CA$3.09
Usopp's Rubber Band of Doom!!!,Pillars of Strength Pre-Release Cards,C,OP03-054,CA$8.48
Spandam (Online Regional 2023) [Participant],One Piece Promotion Cards,PR,OP03-086,CA$39.05
Thunder Bolt (JP),Starter Deck 20: Yellow Charlotte Katakuri,C,OP03-121,CA$0.00
Cross Fire,Pillars of Strength Pre-Release Cards,UC,OP03-017,CA$14.53
Monkey.D.Luffy (Judge Pack Vol. 2),One Piece Promotion Cards,PR,OP03-070,CA$0.82
Charlotte Pudding (Judge Pack Vol. 2),One Piece Promotion Cards,PR,OP03-112,CA$2.74
Kuro (JP),Pillars of Strength,L,OP03-021,CA$3.09
Tempest Kick Sky Slicer (JP),Pillars of Strength,UC,OP03-096,CA$3.09
Lim (JP),Pillars of Strength,UC,OP03-015,CA$3.49
Charlotte Galette,Pillars of Strength Pre-Release Cards,C,OP03-107,CA$1.72
Hatchan (JP),Pillars of Strength,UC,OP03-033,CA$3.91
Patty (JP),Pillars of Strength,UC,OP03-049,CA$5.03
Soap Sheep,Pillars of Strength Pre-Release Cards,C,OP03-095,CA$8.63
Thatch (JP),Pillars of Strength,UC,OP03-005,CA$3.09
Shirley (JP),Pillars of Strength,UC,OP03-104,CA$3.91
Boodle (JP),Pillars of Strength,UC,OP03-050,CA$3.09
Buchi (JP),Pillars of Strength,UC,OP03-034,CA$3.09
Nojiko,Pillars of Strength Pre-Release Cards,UC,OP03-048,CA$11.62
Iceburg (JP),Pillars of Strength,L,OP03-058,CA$4.47
Blamenco (JP),Pillars of Strength,UC,OP03-011,CA$3.09
Flame Emperor (Judge Pack Vol. 2),One Piece Promotion Cards,PR,OP03-016,CA$1.09
Fiery Doll,Pillars of Strength Pre-Release Cards,C,OP03-019,CA$1.69
Enies Lobby,Pillars of Strength Pre-Release Cards,C,OP03-098,CA$7.32
Swap Frog,OTS Tournament Pack 3,Ultimate Rare,OP03-EN001,CA$157.05
Ikoku Sovereignty (JP),Pillars of Strength,UC,OP03-118,CA$3.09
Carne (JP),Pillars of Strength,UC,OP03-045,CA$3.09
Chew (JP),Pillars of Strength,UC,OP03-029,CA$3.09
Fukurou (JP),Pillars of Strength,UC,OP03-088,CA$3.21
Haruta,Pillars of Strength Pre-Release Cards,C,OP03-009,CA$1.66
Kuroobi (JP),Pillars of Strength,UC,OP03-026,CA$3.09
"One, Two, Jango (JP)",Pillars of Strength,UC,OP03-039,CA$3.09
Charlotte Oven (JP),Pillars of Strength,UC,OP03-105,CA$3.09
Napoleon (JP),Pillars of Strength,UC,OP03-117,CA$3.09
Pearl (Store Championship Participation Pack Vol. 2),One Piece Promotion Cards,PR,OP03-031,CA$2.82
Kalifa (Judge Pack Vol. 2),One Piece Promotion Cards,PR,OP03-081,CA$1.51
Kaku (JP),Pillars of Strength,UC,OP03-059,CA$3.09
Fossa,Pillars of Strength Pre-Release Cards,C,OP03-010,CA$1.42
Buggy (Judge Pack Vol. 2),One Piece Promotion Cards,PR,OP03-008,CA$1.47
Zambai (JP),Pillars of Strength,UC,OP03-063,CA$3.09
Brannew (Online Regional 2024) [Participant],One Piece Promotion Cards,R,OP03-089,CA$27.04
Super Quantal Mech Beast Grampulse,OTS Tournament Pack 3,Ultimate Rare,OP03-EN003,CA$31.51
Peepley Lulu (JP),Pillars of Strength,UC,OP03-067,CA$3.09
Wanze (JP),Pillars of Strength,UC,OP03-093,CA$3.09
Helmeppo (Store Championship Participation Pack Vol. 2),One Piece Promotion Cards,PR,OP03-091,CA$1.47
Buggy (032),Pillars of Strength Pre-Release Cards,C,OP03-032,CA$1.44
Namule,Pillars of Strength Pre-Release Cards,C,OP03-007,CA$0.32
Buggy (008),Pillars of Strength Pre-Release Cards,UC,OP03-008,CA$10.22
Spandam (Offline Regional 2023) [Participant],One Piece Promotion Cards,PR,OP03-086,CA$36.94
Top Knot (JP),Pillars of Strength,UC,OP03-074,CA$3.09
Charlotte Opera,Pillars of Strength Pre-Release Cards,C,OP03-106,CA$0.95
Speed Jil,Pillars of Strength Pre-Release Cards,C,OP03-006,CA$0.38
Thunder Bolt (Judge Pack Vol. 2),One Piece Promotion Cards,PR,OP03-121,CA$0.49
Charlotte Katakuri (JP),Starter Deck 20: Yellow Charlotte Katakuri,L,OP03-099,CA$3.91
Charlotte Chiffon (Offline Regional 2023) [Participant],One Piece Promotion Cards,PR,OP03-109,CA$7.84
Thunder Bolt,Pillars of Strength Pre-Release Cards,C,OP03-121,CA$2.37
Charlotte Praline,Pillars of Strength Pre-Release Cards,C,OP03-111,CA$0.39
Kuroobi (Online Regional 2023) [Participant],One Piece Promotion Cards,PR,OP03-026,CA$23.21
Bobbin the Disposer,Pillars of Strength Pre-Release Cards,C,OP03-103,CA$0.53
Galley-La Company,Pillars of Strength Pre-Release Cards,C,OP03-075,CA$3.98
Sanji (Offline Regional 2024) [Finalist],One Piece Promotion Cards,R,OP03-102,CA$25.43
Monkey.D.Garp,Pillars of Strength Pre-Release Cards,UC,OP03-014,CA$2.32
Kumadori,Pillars of Strength Pre-Release Cards,C,OP03-082,CA$1.05
D.D. Crow,OTS Tournament Pack 3,Common,OP03-EN018,CA$0.66
Adio,Pillars of Strength Pre-Release Cards,UC,OP03-002,CA$1.69
Minozebra,Pillars of Strength Pre-Release Cards,C,OP03-068,CA$1.98
Dupe Frog,OTS Tournament Pack 3,Super Rare,OP03-EN005,CA$34.93
Hatchan,Pillars of Strength Pre-Release Cards,UC,OP03-033,CA$1.45
Spandam (Offline Regional 2023) [Finalist],One Piece Promotion Cards,PR,OP03-086,CA$80.63
Fukurou (CS 2024 Celebration Pack),One Piece Promotion Cards,UC,OP03-088,CA$1.93
Brannew (Online Regional 2024) [Finalist],One Piece Promotion Cards,R,OP03-089,CA$138.63
Camie,Pillars of Strength Pre-Release Cards,C,OP03-101,CA$0.78
Usopp's Pirate Crew,Pillars of Strength Pre-Release Cards,C,OP03-042,CA$1.35
Minorhinoceros (Online Regional 2023) [Participant],One Piece Promotion Cards,PR,OP03-069,CA$16.34
Alvida,Pillars of Strength Pre-Release Cards,C,OP03-023,CA$0.59
Kaku,Pillars of Strength Pre-Release Cards,UC,OP03-059,CA$4.79
Tropical Torment,Pillars of Strength Pre-Release Cards,C,OP03-120,CA$5.03
Ally of Justice Cycle Reader,OTS Tournament Pack 3,Super Rare,OP03-EN006,CA$6.89
Kuroobi (Offline Regional 2023) [Finalist],One Piece Promotion Cards,PR,OP03-026,CA$32.45
Jerry,Pillars of Strength Pre-Release Cards,C,OP03-084,CA$0.41
Black Dragon's Chick,OTS Tournament Pack 3,Common,OP03-EN017,CA$0.42
Shirley,Pillars of Strength Pre-Release Cards,UC,OP03-104,CA$2.29
Boodle,Pillars of Strength Pre-Release Cards,UC,OP03-050,CA$4.20
Charlotte Oven,Pillars of Strength Pre-Release Cards,UC,OP03-105,CA$1.62
Kingbaum,Pillars of Strength Pre-Release Cards,C,OP03-100,CA$0.59
Brannew (Offline Regional 2024) [Finalist],One Piece Promotion Cards,R,OP03-089,CA$34.82
Spandam (Online Regional 2023) [Finalist],One Piece Promotion Cards,PR,OP03-086,CA$85.87
Genzo,Pillars of Strength Pre-Release Cards,C,OP03-046,CA$0.64
Gaimon,Pillars of Strength Pre-Release Cards,C,OP03-043,CA$0.45
Tempest Kick Sky Slicer,Pillars of Strength Pre-Release Cards,UC,OP03-096,CA$7.37
Charlotte Chiffon (Online Regional 2023) [Participant],One Piece Promotion Cards,PR,OP03-109,CA$14.96
Minorhinoceros,Pillars of Strength Pre-Release Cards,C,OP03-069,CA$0.67
Lim,Pillars of Strength Pre-Release Cards,UC,OP03-015,CA$3.11
Ikoku Sovereignty,Pillars of Strength Pre-Release Cards,UC,OP03-118,CA$5.06
Out-of-the-Bag,Pillars of Strength Pre-Release Cards,C,OP03-036,CA$0.75
Napoleon,Pillars of Strength Pre-Release Cards,UC,OP03-117,CA$1.44
Momoo,Pillars of Strength Pre-Release Cards,C,OP03-035,CA$1.06
Buchi,Pillars of Strength Pre-Release Cards,UC,OP03-034,CA$2.77
Tilestone,Pillars of Strength Pre-Release Cards,C,OP03-064,CA$1.35
Kiwi & Mozu,Pillars of Strength Pre-Release Cards,C,OP03-061,CA$1.19
Magic Deflector,OTS Tournament Pack 3,Super Rare,OP03-EN011,CA$5.70
Sham,Pillars of Strength Pre-Release Cards,C,OP03-027,CA$0.91
Tooth Attack,Pillars of Strength Pre-Release Cards,C,OP03-037,CA$0.39
Yosaku & Johnny,Pillars of Strength Pre-Release Cards,C,OP03-053,CA$0.46
Chimney & Gonbe,Pillars of Strength Pre-Release Cards,C,OP03-065,CA$0.73
Speedroid Terrortop,OTS Tournament Pack 3,Ultimate Rare,OP03-EN002,CA$69.31
Curiel,Pillars of Strength Pre-Release Cards,C,OP03-004,CA$0.45
Hull Dismantler Slash,Pillars of Strength Pre-Release Cards,C,OP03-073,CA$0.42
Thatch,Pillars of Strength Pre-Release Cards,UC,OP03-005,CA$1.83
"One, Two, Jango",Pillars of Strength Pre-Release Cards,UC,OP03-039,CA$2.72
Pearl,Pillars of Strength Pre-Release Cards,C,OP03-031,CA$0.49
Jabra,Pillars of Strength Pre-Release Cards,C,OP03-085,CA$0.67
Corgy,Pillars of Strength Pre-Release Cards,C,OP03-083,CA$0.54
Charlotte Chiffon,Pillars of Strength Pre-Release Cards,C,OP03-109,CA$0.46
Charlotte Pudding (JP),Starter Deck 20: Yellow Charlotte Katakuri,R,OP03-112,CA$3.49
Merry,Pillars of Strength Pre-Release Cards,C,OP03-052,CA$0.41
Shirley (Judge Pack Vol. 3),One Piece Promotion Cards,UC,OP03-104,CA$0.45
Top Knot,Pillars of Strength Pre-Release Cards,UC,OP03-074,CA$11.83
Hatchan (CS 2024 Celebration Pack),One Piece Promotion Cards,UC,OP03-033,CA$8.94
Helmeppo,Pillars of Strength Pre-Release Cards,C,OP03-091,CA$0.45
Chew,Pillars of Strength Pre-Release Cards,UC,OP03-029,CA$4.47
Blamenco,Pillars of Strength Pre-Release Cards,UC,OP03-011,CA$2.14
Rare Fish,OTS Tournament Pack 3,Common,OP03-EN026,CA$0.64
Kuroobi,Pillars of Strength Pre-Release Cards,UC,OP03-026,CA$3.74
Nero,Pillars of Strength Pre-Release Cards,C,OP03-087,CA$0.54
Charlotte Chiffon (Online Regional 2023) [Finalist],One Piece Promotion Cards,PR,OP03-109,CA$21.64
Minorhinoceros (Offline Regional 2023) [Participant],One Piece Promotion Cards,PR,OP03-069,CA$11.16
Kuroobi (Offline Regional 2023) [Participant],One Piece Promotion Cards,PR,OP03-026,CA$25.36
Charlotte Smoothie (JP),Starter Deck 20: Yellow Charlotte Katakuri,R,OP03-110,CA$3.49
Patty,Pillars of Strength Pre-Release Cards,UC,OP03-049,CA$1.31
Carne,Pillars of Strength Pre-Release Cards,UC,OP03-045,CA$1.41
Minorhinoceros (Online Regional 2023) [Finalist],One Piece Promotion Cards,PR,OP03-069,CA$24.76
Sky Iris,OTS Tournament Pack 3,Super Rare,OP03-EN009,CA$2.81
Domain of the True Monarchs,OTS Tournament Pack 3,Super Rare,OP03-EN010,CA$1.40
Darkstorm Dragon,OTS Tournament Pack 3,Common,OP03-EN024,CA$0.35
Charlotte Chiffon (Offline Regional 2023) [Finalist],One Piece Promotion Cards,PR,OP03-109,CA$16.58
Zambai,Pillars of Strength Pre-Release Cards,UC,OP03-063,CA$1.29
Wanze,Pillars of Strength Pre-Release Cards,UC,OP03-093,CA$1.03
Sanji (Offline Regional 2024) [Winner],One Piece Promotion Cards,R,OP03-102,CA$0.00
Peepley Lulu,Pillars of Strength Pre-Release Cards,UC,OP03-067,CA$2.26
Minorhinoceros (Offline Regional 2023) [Finalist],One Piece Promotion Cards,PR,OP03-069,CA$18.14
Kuroobi (Online Regional 2023) [Finalist],One Piece Promotion Cards,PR,OP03-026,CA$33.51
Streusen (JP),Starter Deck 20: Yellow Charlotte Katakuri,R,OP03-115,CA$3.49
Chaos Trap Hole,OTS Tournament Pack 3,Super Rare,OP03-EN012,CA$0.95
Cipher Soldier,OTS Tournament Pack 3,Common,OP03-EN016,CA$5.56
Enchanting Mermaid,OTS Tournament Pack 3,Common,OP03-EN014,CA$0.39
Charlotte Opera (JP),Starter Deck 20: Yellow Charlotte Katakuri,C,OP03-106,CA$0.00
Oasis of Dragon Souls,OTS Tournament Pack 3,Super Rare,OP03-EN013,CA$0.53
Igknight Reload,OTS Tournament Pack 3,Super Rare,OP03-EN008,CA$0.31
Paladin of Felgrand,OTS Tournament Pack 3,Super Rare,OP03-EN007,CA$0.66
Slime Toad,OTS Tournament Pack 3,Common,OP03-EN015,CA$0.46
Metalfoes Goldriver,OTS Tournament Pack 3,Super Rare,OP03-EN004,CA$0.34
Hecatrice,OTS Tournament Pack 3,Common,OP03-EN020,CA$0.49
Charlotte Galette (JP),Starter Deck 20: Yellow Charlotte Katakuri,C,OP03-107,CA$0.00
Night's End Sorcerer,OTS Tournament Pack 3,Common,OP03-EN023,CA$0.41
Ikoku Sovereignty (JP),Starter Deck 20: Yellow Charlotte Katakuri,UC,OP03-118,CA$0.00
Uni-Zombie,OTS Tournament Pack 3,Common,OP03-EN025,CA$0.63
Beast of the Pharaoh,OTS Tournament Pack 3,Common,OP03-EN022,CA$0.35
Oyster Meister,OTS Tournament Pack 3,Common,OP03-EN021,CA$0.52
Doom Shaman,OTS Tournament Pack 3,Common,OP03-EN019,CA$0.25
Brannew (Online Regional 2024) [Winner],One Piece Promotion Cards,R,OP03-089,CA$0.00
Fusionist,OTS Tournament Pack 3,Common,OP03-EN027,CA$1.23
Spandam (Online Regional 2023) [Winner],One Piece Promotion Cards,PR,OP03-086,CA$0.00
Minorhinoceros (Online Regional 2023) [Winner],One Piece Promotion Cards,PR,OP03-069,CA$0.00
Charlotte Chiffon (Offline Regional 2023) [Winner],One Piece Promotion Cards,PR,OP03-109,CA$0.00
Kuroobi (Online Regional 2023) [Winner],One Piece Promotion Cards,PR,OP03-026,CA$0.00
