Name,Category,Rarity,SKU ID,Price
"""Capone""""Gang""""Bege (Alternate Art)"" (JP)",Kingdoms of Intrigue,R,OP04-100,CA$18.16
Charlotte Bavarois (JP),Kingdoms of Intrigue,C,OP04-106,CA$3.09
Miss.Valentine (Mikita) (JP),Kingdoms of Intrigue,R,OP04-066,CA$3.21
Orlumbus (JP),Kingdoms of Intrigue,C,OP04-079,CA$3.21
Barrier!! (Full Art) (JP),PRB01 - One Piece Card the Best,C,OP04-095,CA$3.91
Dellinger,Kingdoms of Intrigue Pre-Release Cards,C,OP04-029,CA$2.00
Colors Trap (JP),Kingdoms of Intrigue,R,OP04-074,CA$3.21
Randolph,Kingdoms of Intrigue Pre-Release Cards,C,OP04-114,CA$1.09
Mr.5 (Gem) (JP),Kingdoms of Intrigue,R,OP04-072,CA$3.49
Mr.5 (Gem) (Alternate Art) (JP),Kingdoms of Intrigue,R,OP04-072,CA$9.50
Stussy,Kingdoms of Intrigue Pre-Release Cards,C,OP04-084,CA$1.24
Miss.Goldenweek (Marianne) (JP),Kingdoms of Intrigue,C,OP04-065,CA$3.21
Black Maria,Kingdoms of Intrigue Pre-Release Cards,C,OP04-052,CA$0.60
Queen (JP),Kingdoms of Intrigue,UC,OP04-046,CA$3.49
Gum-Gum King Kong Gun (JP),Kingdoms of Intrigue,UC,OP04-093,CA$4.47
Jack (JP),Kingdoms of Intrigue,UC,OP04-049,CA$3.09
Ideo,Kingdoms of Intrigue Pre-Release Cards,C,OP04-077,CA$14.99
Koza (JP),Kingdoms of Intrigue,UC,OP04-006,CA$3.09
Kouzuki Hiyori (JP),Kingdoms of Intrigue,UC,OP04-103,CA$3.09
Miss.MerryChristmas (Drophy) (JP),Kingdoms of Intrigue,C,OP04-067,CA$3.09
Super Spot-Billed Duck Troops (JP),Kingdoms of Intrigue,UC,OP04-009,CA$3.09
Apis,Kingdoms of Intrigue Pre-Release Cards,C,OP04-041,CA$9.22
Iceburg (JP),Kingdoms of Intrigue,UC,OP04-059,CA$3.09
Lao.G (JP),Kingdoms of Intrigue,UC,OP04-034,CA$3.09
Gyats (JP),Kingdoms of Intrigue,UC,OP04-080,CA$3.91
Miss.Goldenweek(Marianne),Kingdoms of Intrigue Pre-Release Cards,C,OP04-065,CA$0.78
Kung Fu Jugon,Kingdoms of Intrigue Pre-Release Cards,C,OP04-005,CA$1.13
Bartolomeo (Judge Pack Vol. 3),One Piece Promotion Cards,R,OP04-089,CA$0.81
Sasaki (JP),Kingdoms of Intrigue,UC,OP04-048,CA$3.09
Dragon Twister Demolition Breath (JP),Kingdoms of Intrigue,UC,OP04-057,CA$3.09
Mr.2.Bon.Kurei (Bentham) (JP),Kingdoms of Intrigue,UC,OP04-069,CA$3.09
Gun Modoki,Kingdoms of Intrigue Pre-Release Cards,C,OP04-115,CA$1.10
Enchanting Vertigo Dance (JP),Kingdoms of Intrigue,UC,OP04-018,CA$3.09
Eric (JP),Kingdoms of Intrigue,UC,OP04-022,CA$3.09
Toko (JP),Kingdoms of Intrigue,UC,OP04-098,CA$3.09
Karoo,Kingdoms of Intrigue Pre-Release Cards,C,OP04-004,CA$1.41
Diable Jambe Joue Shot (JP),Kingdoms of Intrigue,UC,OP04-116,CA$3.09
Flapping Thread (JP),Kingdoms of Intrigue,UC,OP04-037,CA$3.49
Page One (JP),Kingdoms of Intrigue,UC,OP04-053,CA$3.49
Corrida Coliseum,Kingdoms of Intrigue Pre-Release Cards,C,OP04-096,CA$24.67
Machvise (JP),Kingdoms of Intrigue,UC,OP04-033,CA$3.09
Suleiman (JP),Kingdoms of Intrigue,UC,OP04-085,CA$3.91
Charlotte Moscato (JP),Kingdoms of Intrigue,UC,OP04-108,CA$3.09
Nez-Palm Cannon (JP),Kingdoms of Intrigue,UC,OP04-075,CA$3.09
Hera (JP),Kingdoms of Intrigue,UC,OP04-111,CA$3.09
Coach King Giantrainer,OTS Tournament Pack 4,Common,OP04-EN024,CA$0.77
Hajrudin (JP),Kingdoms of Intrigue,UC,OP04-088,CA$3.09
Queen,Kingdoms of Intrigue Pre-Release Cards,UC,OP04-046,CA$3.48
The Weak Do Not Have the Right to Choose How They Die!!!,Kingdoms of Intrigue Pre-Release Cards,C,OP04-038,CA$1.38
Super Spot-Billed Duck Troops,Kingdoms of Intrigue Pre-Release Cards,UC,OP04-009,CA$19.26
Nefeltari Cobra,Kingdoms of Intrigue Pre-Release Cards,C,OP04-012,CA$0.56
Leo (JP),Kingdoms of Intrigue,UC,OP04-091,CA$3.09
Mr.13 & Ms.Friday,Kingdoms of Intrigue Pre-Release Cards,C,OP04-073,CA$1.66
Diable Jambe Joue Shot,Kingdoms of Intrigue Pre-Release Cards,UC,OP04-116,CA$1.20
Sasaki,Kingdoms of Intrigue Pre-Release Cards,UC,OP04-048,CA$2.82
"Kumongous, the Sticky String Kaiju",OTS Tournament Pack 4,Super Rare,OP04-EN008,CA$2.46
Daddy Masterson,Kingdoms of Intrigue Pre-Release Cards,C,OP04-027,CA$0.60
Gyats,Kingdoms of Intrigue Pre-Release Cards,UC,OP04-080,CA$5.01
Mr.3 (Galdino) (JP),Kingdoms of Intrigue,UC,OP04-070,CA$3.09
Mr.2.Bon.Kurei(Bentham),Kingdoms of Intrigue Pre-Release Cards,UC,OP04-069,CA$2.14
Ulti (Judge Pack Vol. 3),One Piece Promotion Cards,R,OP04-043,CA$0.32
Kouzuki Hiyori,Kingdoms of Intrigue Pre-Release Cards,UC,OP04-103,CA$3.14
Tonoyasu,Kingdoms of Intrigue Pre-Release Cards,C,OP04-109,CA$2.46
Tom,Kingdoms of Intrigue Pre-Release Cards,C,OP04-061,CA$0.53
Pound,Kingdoms of Intrigue Pre-Release Cards,C,OP04-110,CA$0.87
Otama,Kingdoms of Intrigue Pre-Release Cards,C,OP04-097,CA$0.70
Spiderweb (Judge Pack Vol. 3),One Piece Promotion Cards,R,OP04-035,CA$1.12
Chinjao,Kingdoms of Intrigue Pre-Release Cards,C,OP04-086,CA$0.53
Rabiyan,Kingdoms of Intrigue Pre-Release Cards,C,OP04-113,CA$0.56
Bananagator,Kingdoms of Intrigue Pre-Release Cards,C,OP04-062,CA$0.61
One Day of Peace,OTS Tournament Pack 4,Super Rare,OP04-EN012,CA$10.03
Mr.4 (Babe) (JP),Kingdoms of Intrigue,UC,OP04-071,CA$3.09
Plague Rounds,Kingdoms of Intrigue Pre-Release Cards,C,OP04-055,CA$0.82
Ice Oni,Kingdoms of Intrigue Pre-Release Cards,C,OP04-047,CA$0.63
Kuro,Kingdoms of Intrigue Pre-Release Cards,C,OP04-023,CA$0.52
Leo,Kingdoms of Intrigue Pre-Release Cards,UC,OP04-091,CA$5.41
Ipponmatsu,Kingdoms of Intrigue Pre-Release Cards,C,OP04-042,CA$0.88
Gum-Gum King Kong Gun,Kingdoms of Intrigue Pre-Release Cards,UC,OP04-093,CA$15.88
Solemn Strike,OTS Tournament Pack 4,Ultimate Rare,OP04-EN003,CA$112.34
Instant Fusion,OTS Tournament Pack 4,Ultimate Rare,OP04-EN002,CA$99.21
Hanger,Kingdoms of Intrigue Pre-Release Cards,C,OP04-050,CA$3.84
Sanji (007),Kingdoms of Intrigue Pre-Release Cards,C,OP04-007,CA$2.81
Weakness...Is an Unforgivable Sin.,Kingdoms of Intrigue Pre-Release Cards,C,OP04-076,CA$1.06
Oimo & Kashii,Kingdoms of Intrigue Pre-Release Cards,C,OP04-078,CA$0.47
Miss.MerryChristmas(Drophy),Kingdoms of Intrigue Pre-Release Cards,C,OP04-067,CA$0.56
"Retaliating ""C""",OTS Tournament Pack 4,Super Rare,OP04-EN007,CA$4.11
Giolla,Kingdoms of Intrigue Pre-Release Cards,C,OP04-025,CA$0.67
Enchanting Vertigo Dance,Kingdoms of Intrigue Pre-Release Cards,UC,OP04-018,CA$2.16
Nez-Palm Cannon,Kingdoms of Intrigue Pre-Release Cards,UC,OP04-075,CA$0.96
Carmel,Kingdoms of Intrigue Pre-Release Cards,C,OP04-101,CA$3.55
Iceburg,Kingdoms of Intrigue Pre-Release Cards,UC,OP04-059,CA$1.63
Rokki,Kingdoms of Intrigue Pre-Release Cards,C,OP04-054,CA$0.49
D/D/D Oblivion King Abyss Ragnarok,OTS Tournament Pack 4,Super Rare,OP04-EN010,CA$8.14
Charlotte Bavarois,Kingdoms of Intrigue Pre-Release Cards,C,OP04-106,CA$0.60
Yokozuna,Kingdoms of Intrigue Pre-Release Cards,C,OP04-068,CA$0.45
Page One,Kingdoms of Intrigue Pre-Release Cards,UC,OP04-053,CA$1.19
Suleiman,Kingdoms of Intrigue Pre-Release Cards,UC,OP04-085,CA$10.64
Flapping Thread,Kingdoms of Intrigue Pre-Release Cards,UC,OP04-037,CA$3.46
Charlotte Moscato,Kingdoms of Intrigue Pre-Release Cards,UC,OP04-108,CA$2.74
Hera,Kingdoms of Intrigue Pre-Release Cards,UC,OP04-111,CA$2.35
Machvise,Kingdoms of Intrigue Pre-Release Cards,UC,OP04-033,CA$2.30
Jack,Kingdoms of Intrigue Pre-Release Cards,UC,OP04-049,CA$0.88
Ronintoadin,OTS Tournament Pack 4,Super Rare,OP04-EN005,CA$1.98
Koza,Kingdoms of Intrigue Pre-Release Cards,UC,OP04-006,CA$0.64
Trafalgar Law (Welcome Pack Vol. 1),One Piece Promotion Cards,C,OP04-087,CA$0.49
Lao.G,Kingdoms of Intrigue Pre-Release Cards,UC,OP04-034,CA$2.01
Number S39: Utopia the Lightning,OTS Tournament Pack 4,Ultimate Rare,OP04-EN001,CA$32.49
Toko,Kingdoms of Intrigue Pre-Release Cards,UC,OP04-098,CA$1.27
