Name,Category,Rarity,SKU ID,Price
Okiku (Winner Pack Vol. 4),One Piece Promotion Cards,R,OP01-035,CA$6.79
Gecko Moria (JP),Romance Dawn,R,OP01-068,CA$5.03
Jinbe (JP),Romance Dawn,R,OP01-071,CA$3.21
Bartholomew Kuma (JP),Romance Dawn,R,OP01-074,CA$3.91
Bartolomeo (JP),Romance Dawn,C,OP01-019,CA$3.09
Thunder Bagua (JP),Romance Dawn,R,OP01-119,CA$5.31
Sai (JP),Romance Dawn,C,OP01-012,CA$3.09
Smiley (JP),Romance Dawn,C,OP01-072,CA$3.21
Marco (JP),Romance Dawn,C,OP01-023,CA$3.09
Franky (Tournament Pack Vol. 2),One Piece Promotion Cards,PR,OP01-021,CA$0.41
Hyogoro (JP),Romance Dawn,C,OP01-020,CA$3.09
Tony Tony.Chopper (Online Regional 2024 Vol. 3),One Piece Promotion Cards,UC,OP01-015,CA$29.81
Overheat (JP),Romance Dawn,R,OP01-086,CA$3.91
Green Star Rafflesia (JP),Romance Dawn,C,OP01-028,CA$3.09
Pacifista (JP),Romance Dawn,C,OP01-075,CA$3.49
Speed (JP),Romance Dawn,C,OP01-104,CA$3.09
Jack (JP),Romance Dawn,R,OP01-102,CA$3.91
Urashima (JP),Romance Dawn,C,OP01-092,CA$3.09
Izo (Pirate Flag Foil) (JP),PRB01 - One Piece Card the Best,UC,OP01-033,CA$3.49
Perona (Championship 2024 Top Player Pack),One Piece Promotion Cards,UC,OP01-077,"CA$1,117.38"
Otama (Judge),One Piece Promotion Cards,PR,OP01-006,CA$4.04
Hajrudin (JP),Romance Dawn,C,OP01-018,CA$3.09
Holedem (JP),Romance Dawn,C,OP01-113,CA$3.21
Kawamatsu (JP),Romance Dawn,C,OP01-037,CA$3.21
Monet (JP),Romance Dawn,C,OP01-082,CA$3.09
Krieg (JP),Romance Dawn,C,OP01-066,CA$3.21
Queen (JP),Romance Dawn,R,OP01-097,CA$3.21
Shachi (JP),Romance Dawn,C,OP01-044,CA$3.09
You Can Be My Samurai!! (JP),Romance Dawn,C,OP01-055,CA$4.47
Black Maria (JP),Romance Dawn,R,OP01-111,CA$3.21
Crescent Cutlass (JP),Romance Dawn,C,OP01-089,CA$3.09
Babanuki (JP),Romance Dawn,C,OP01-107,CA$3.21
Wire (JP),Romance Dawn,C,OP01-053,CA$3.09
Okiku (Tournament Pack Vol. 4),One Piece Promotion Cards,R,OP01-035,CA$0.63
Vergo (JP),Romance Dawn,C,OP01-065,CA$3.21
Kurozumi Higurashi (JP),Romance Dawn,C,OP01-100,CA$3.49
Mocha (JP),Romance Dawn,C,OP01-081,CA$3.09
Sheep's Horn (JP),Romance Dawn,C,OP01-117,CA$3.09
Officer Agents (JP),Romance Dawn,C,OP01-087,CA$3.09
Fukurokuju (JP),Romance Dawn,C,OP01-110,CA$3.09
Hitokiri Kamazo (Store Championship Participation Pack),One Piece Promotion Cards,PR,OP01-108,CA$6.03
Penguin (JP),Romance Dawn,C,OP01-050,CA$3.09
Kanjuro (JP),Romance Dawn,C,OP01-038,CA$3.09
Caesar Clown (JP),Romance Dawn,R,OP01-069,CA$3.21
Raizo (Full Art) (JP),PRB01 - One Piece Card the Best,UC,OP01-052,CA$5.31
Bao Huang (JP),Romance Dawn,C,OP01-105,CA$3.09
Otama (Online Regional 2023) [Participant],One Piece Promotion Cards,PR,OP01-006,CA$76.63
Mr.2.Bon.Kurei (Bentham) (Store Championship Participation Pack Vol. 2),One Piece Promotion Cards,PR,OP01-084,CA$8.70
Otsuru (JP),Romance Dawn,C,OP01-036,CA$3.09
Donquixote Doflamingo (Judge),One Piece Promotion Cards,PR,OP01-073,CA$2.46
Jean Bart (JP),Romance Dawn,C,OP01-045,CA$3.09
Kurozumi Semimaru (JP),Romance Dawn,C,OP01-099,CA$3.09
Punk Gibson (JP),Romance Dawn,R,OP01-058,CA$3.91
Shinobu (JP),Romance Dawn,C,OP01-043,CA$3.09
BE-BENG!! (JP),Romance Dawn,C,OP01-059,CA$3.09
In Two Years!! At the Sabaody Archipelago!! (JP),Romance Dawn,UC,OP01-030,CA$3.09
Bellamy (JP),Romance Dawn,C,OP01-076,CA$3.09
Brook (JP),Romance Dawn,UC,OP01-022,CA$3.91
Miss Doublefinger (Zala) (JP),Romance Dawn,C,OP01-080,CA$3.21
Elephant's Marchoo (JP),Romance Dawn,C,OP01-115,CA$3.09
Perona (Championship 2024 Finalist Card Set),One Piece Promotion Cards,UC,OP01-077,CA$698.36
Masked HERO Dark Law,OTS Tournament Pack 1,Ultimate Rare,OP01-EN003,CA$224.86
Killer (JP),Romance Dawn,UC,OP01-039,CA$5.31
Franky (CS 2023 Celebration Pack),One Piece Promotion Cards,UC,OP01-021,CA$5.84
Okiku (JP),Romance Dawn,R,OP01-035,CA$3.91
Radical Beam!! (Full Art) (JP),PRB01 - One Piece Card the Best,UC,OP01-029,CA$5.31
Jinbe (JP),Romance Dawn,UC,OP01-014,CA$3.09
Tony Tony.Chopper (JP),Romance Dawn,UC,OP01-015,CA$3.91
Page One (JP),Romance Dawn,R,OP01-112,CA$3.21
Okiku (CS 2023 Celebration Pack),One Piece Promotion Cards,R,OP01-035,CA$5.18
Vanity's Fiend,OTS Tournament Pack 1,Ultimate Rare,OP01-EN002,CA$63.80
Raizo (CS 2023 Event Pack),One Piece Promotion Cards,UC,OP01-052,CA$10.96
Kouzuki Momonosuke (CS 2024 Celebration Pack),One Piece Promotion Cards,R,OP01-041,CA$13.81
Sasaki (CS 2023 Event Pack Finalist Ver.),One Piece Promotion Cards,UC,OP01-101,"CA$1,394.83"
Basil Hawkins (JP),Romance Dawn,UC,OP01-106,CA$4.47
Denjiro (JP),Romance Dawn,R,OP01-046,CA$3.21
Gordon (JP),Romance Dawn,UC,OP01-011,CA$3.09
Tony Tony.Chopper (Offline Regional 2024 Vol. 3),One Piece Promotion Cards,UC,OP01-015,CA$41.08
Franky (JP),Romance Dawn,UC,OP01-021,CA$3.91
Arlong (JP),Romance Dawn,UC,OP01-063,CA$3.09
Killer (Promotion Pack 2023),One Piece Promotion Cards,PR,OP01-039,CA$11.33
Artificial Devil Fruit SMILE (JP),Romance Dawn,UC,OP01-116,CA$3.09
X.Drake (CS 2023 Top Players Pack),One Piece Promotion Cards,R,OP01-114,"CA$2,095.11"
Desert Spada (JP),Romance Dawn,UC,OP01-088,CA$4.47
Izo (Full Art) (JP),PRB01 - One Piece Card the Best,UC,OP01-033,CA$5.87
Otama (Online Regional 2023) [Finalist],One Piece Promotion Cards,PR,OP01-006,CA$151.46
Roronoa Zoro (JP),Ultra Deck - The Three Captains,SR,OP01-025,CA$5.03
Tony Tony.Chopper (Offline Regional 2024 Vol. 3) [Finalist],One Piece Promotion Cards,UC,OP01-015,CA$62.71
Paradise Waterfall (JP),Romance Dawn,UC,OP01-057,CA$3.09
Usopp (3-on-3 Cup) [Participant],One Piece Promotion Cards,R,OP01-004,CA$124.66
Usopp (3-on-3 Cup) [Winner],One Piece Promotion Cards,R,OP01-004,CA$419.02
Ashura Doji (JP),Romance Dawn,UC,OP01-032,CA$3.09
Sanji,One Piece Demo Deck Cards,R,OP01-013,CA$5.24
Mr.3 (Galdino) (JP),Romance Dawn,UC,OP01-085,CA$3.09
Mr. 1 (Daz.Bonez) (JP),Romance Dawn,UC,OP01-083,CA$3.09
Killer (Judge Pack Vol. 3),One Piece Promotion Cards,UC,OP01-039,CA$12.08
Sasaki (CS 2023 Event Pack),One Piece Promotion Cards,UC,OP01-101,CA$11.90
Otama (Offline Regional 2023) [Participant],One Piece Promotion Cards,PR,OP01-006,CA$79.54
Tony Tony.Chopper (Online Regional 2024 Vol. 3) [Finalist],One Piece Promotion Cards,UC,OP01-015,CA$95.55
Ulti (Promotion Pack 2023),One Piece Promotion Cards,PR,OP01-093,CA$1.02
Killer (CS 2023 Top Players Pack),One Piece Promotion Cards,UC,OP01-039,CA$698.36
Bountiful Artemis,OTS Tournament Pack 1,Ultimate Rare,OP01-EN001,CA$24.76
"Dinoster Power, the Mighty Dracoslayer",OTS Tournament Pack 1,Super Rare,OP01-EN010,CA$3.11
Radical Beam!!,One Piece Demo Deck Cards,UC,OP01-029,CA$0.73
Kurozumi Higurashi (Judge),One Piece Promotion Cards,PR,OP01-100,CA$0.47
Okiku (Judge),One Piece Promotion Cards,PR,OP01-035,CA$0.64
Raizo (Event Pack Vol. 2),One Piece Promotion Cards,PR,OP01-052,CA$0.63
Roronoa Zoro,One Piece Demo Deck Cards,L,OP01-001,CA$4.82
Cyber Dragon Nova,OTS Tournament Pack 1,Common,OP01-EN021,CA$2.79
Performapal Skullcrobat Joker,OTS Tournament Pack 1,Super Rare,OP01-EN007,CA$4.05
Tony Tony.Chopper (Offline Regional 2024 Vol. 3) [Winner],One Piece Promotion Cards,UC,OP01-015,CA$581.97
Pacifista (Judge Pack Vol. 3),One Piece Promotion Cards,C,OP01-075,CA$0.67
Performapal Monkeyboard,OTS Tournament Pack 1,Super Rare,OP01-EN008,CA$6.08
"Michael, the Arch-Lightsworn",OTS Tournament Pack 1,Common,OP01-EN020,CA$2.00
Droll & Lock Bird,OTS Tournament Pack 1,Super Rare,OP01-EN004,CA$2.89
Sasaki (Event Pack Vol. 2),One Piece Promotion Cards,PR,OP01-101,CA$0.81
Monkey.D.Luffy (003),One Piece Demo Deck Cards,L,OP01-003,CA$8.07
Zombie Warrior,OTS Tournament Pack 1,Common,OP01-EN019,CA$36.72
Infernoid Patrulea,OTS Tournament Pack 1,Super Rare,OP01-EN005,CA$0.74
Usopp,One Piece Demo Deck Cards,R,OP01-004,CA$0.47
Imperial Iron Wall,OTS Tournament Pack 1,Super Rare,OP01-EN012,CA$8.70
Tony Tony.Chopper (015),One Piece Demo Deck Cards,UC,OP01-015,CA$2.70
Anti-Spell Fragrance,OTS Tournament Pack 1,Super Rare,OP01-EN011,CA$0.82
Typhoon,OTS Tournament Pack 1,Super Rare,OP01-EN013,CA$6.33
Tony Tony.Chopper (Online Regional 2024 Vol. 3) [Winner],One Piece Promotion Cards,UC,OP01-015,CA$0.00
Summoning Curse,OTS Tournament Pack 1,Common,OP01-EN026,CA$6.96
Performapal Lizardraw,OTS Tournament Pack 1,Super Rare,OP01-EN006,CA$0.59
Performapal Guitartle,OTS Tournament Pack 1,Super Rare,OP01-EN009,CA$0.47
Cavendish,One Piece Demo Deck Cards,C,OP01-008,CA$3.48
Allure of Darkness,OTS Tournament Pack 1,Common,OP01-EN025,CA$0.46
Perona (Championship 2024 Top Player Pack Vol. 2),One Piece Promotion Cards,UC,OP01-077,CA$558.68
The White Stone of Legend,OTS Tournament Pack 1,Common,OP01-EN017,CA$0.54
Mezuki,OTS Tournament Pack 1,Common,OP01-EN016,CA$0.87
"Flying ""C""",OTS Tournament Pack 1,Common,OP01-EN018,CA$0.43
Sai,One Piece Demo Deck Cards,C,OP01-012,CA$3.24
Offerings to the Doomed,OTS Tournament Pack 1,Common,OP01-EN023,CA$0.57
Monster Gate,OTS Tournament Pack 1,Common,OP01-EN024,CA$0.50
Advance Zone,OTS Tournament Pack 1,Common,OP01-EN027,CA$0.22
Mage Power,OTS Tournament Pack 1,Common,OP01-EN022,CA$0.47
Skull Servant,OTS Tournament Pack 1,Common,OP01-EN014,CA$1.27
Battle Warrior,OTS Tournament Pack 1,Common,OP01-EN015,CA$8.32
